"condition","std","replication","seed"
2,0.15,47,1389
3,0.15,47,1390
4,0.15,47,1391
5,0.15,47,1392
0,0.3,47,1393
1,0.3,47,1394
2,0.3,47,1395
3,0.3,47,1396
4,0.3,47,1397
5,0.3,47,1398
0,0.45,47,1399
1,0.45,47,1400
2,0.45,47,1401
3,0.45,47,1402
4,0.45,47,1403
5,0.45,47,1404
0,0.6,47,1405
1,0.6,47,1406
2,0.6,47,1407
3,0.6,47,1408
4,0.6,47,1409
5,0.6,47,1410
0,0,48,1411
1,0,48,1412
2,0,48,1413
3,0,48,1414
4,0,48,1415
5,0,48,1416
0,0.15,48,1417
1,0.15,48,1418
2,0.15,48,1419
3,0.15,48,1420
4,0.15,48,1421
5,0.15,48,1422
0,0.3,48,1423
1,0.3,48,1424
2,0.3,48,1425
3,0.3,48,1426
4,0.3,48,1427
5,0.3,48,1428
0,0.45,48,1429
1,0.45,48,1430
2,0.45,48,1431
3,0.45,48,1432
4,0.45,48,1433
5,0.45,48,1434
0,0.6,48,1435
1,0.6,48,1436
2,0.6,48,1437
3,0.6,48,1438
4,0.6,48,1439
5,0.6,48,1440
0,0,49,1441
1,0,49,1442
2,0,49,1443
3,0,49,1444
4,0,49,1445
5,0,49,1446
0,0.15,49,1447
1,0.15,49,1448
2,0.15,49,1449
3,0.15,49,1450
4,0.15,49,1451
5,0.15,49,1452
0,0.3,49,1453
1,0.3,49,1454
2,0.3,49,1455
3,0.3,49,1456
4,0.3,49,1457
5,0.3,49,1458
0,0.45,49,1459
1,0.45,49,1460
2,0.45,49,1461
3,0.45,49,1462
4,0.45,49,1463
5,0.45,49,1464
0,0.6,49,1465
1,0.6,49,1466
2,0.6,49,1467
3,0.6,49,1468
4,0.6,49,1469
5,0.6,49,1470
0,0,50,1471
1,0,50,1472
2,0,50,1473
3,0,50,1474
4,0,50,1475
5,0,50,1476
0,0.15,50,1477
1,0.15,50,1478
2,0.15,50,1479
3,0.15,50,1480
4,0.15,50,1481
5,0.15,50,1482
0,0.3,50,1483
1,0.3,50,1484
2,0.3,50,1485
3,0.3,50,1486
4,0.3,50,1487
5,0.3,50,1488
0,0.45,50,1489
1,0.45,50,1490
2,0.45,50,1491
3,0.45,50,1492
4,0.45,50,1493
5,0.45,50,1494
0,0.6,50,1495
1,0.6,50,1496
2,0.6,50,1497
3,0.6,50,1498
4,0.6,50,1499
5,0.6,50,1500
0,0,51,1501
1,0,51,1502
2,0,51,1503
3,0,51,1504
4,0,51,1505
5,0,51,1506
0,0.15,51,1507
1,0.15,51,1508
2,0.15,51,1509
3,0.15,51,1510
4,0.15,51,1511
5,0.15,51,1512
0,0.3,51,1513
1,0.3,51,1514
2,0.3,51,1515
3,0.3,51,1516
4,0.3,51,1517
5,0.3,51,1518
0,0.45,51,1519
1,0.45,51,1520
2,0.45,51,1521
3,0.45,51,1522
4,0.45,51,1523
5,0.45,51,1524
0,0.6,51,1525
1,0.6,51,1526
2,0.6,51,1527
3,0.6,51,1528
4,0.6,51,1529
5,0.6,51,1530
0,0,52,1531
1,0,52,1532
2,0,52,1533
3,0,52,1534
4,0,52,1535
5,0,52,1536
0,0.15,52,1537
1,0.15,52,1538
2,0.15,52,1539
3,0.15,52,1540
4,0.15,52,1541
5,0.15,52,1542
0,0.3,52,1543
1,0.3,52,1544
2,0.3,52,1545
3,0.3,52,1546
4,0.3,52,1547
5,0.3,52,1548
0,0.45,52,1549
1,0.45,52,1550
2,0.45,52,1551
3,0.45,52,1552
4,0.45,52,1553
5,0.45,52,1554
0,0.6,52,1555
1,0.6,52,1556
2,0.6,52,1557
3,0.6,52,1558
4,0.6,52,1559
5,0.6,52,1560
0,0,53,1561
1,0,53,1562
2,0,53,1563
3,0,53,1564
4,0,53,1565
5,0,53,1566
0,0.15,53,1567
1,0.15,53,1568
2,0.15,53,1569
3,0.15,53,1570
4,0.15,53,1571
5,0.15,53,1572
0,0.3,53,1573
1,0.3,53,1574
2,0.3,53,1575
3,0.3,53,1576
4,0.3,53,1577
5,0.3,53,1578
0,0.45,53,1579
1,0.45,53,1580
2,0.45,53,1581
3,0.45,53,1582
4,0.45,53,1583
5,0.45,53,1584
0,0.6,53,1585
1,0.6,53,1586
2,0.6,53,1587
3,0.6,53,1588
4,0.6,53,1589
5,0.6,53,1590
0,0,54,1591
1,0,54,1592
2,0,54,1593
3,0,54,1594
4,0,54,1595
5,0,54,1596
0,0.15,54,1597
1,0.15,54,1598
2,0.15,54,1599
3,0.15,54,1600
4,0.15,54,1601
5,0.15,54,1602
0,0.3,54,1603
1,0.3,54,1604
2,0.3,54,1605
3,0.3,54,1606
4,0.3,54,1607
5,0.3,54,1608
0,0.45,54,1609
1,0.45,54,1610
2,0.45,54,1611
3,0.45,54,1612
4,0.45,54,1613
5,0.45,54,1614
0,0.6,54,1615
1,0.6,54,1616
2,0.6,54,1617
3,0.6,54,1618
4,0.6,54,1619
5,0.6,54,1620
0,0,55,1621
1,0,55,1622
2,0,55,1623
3,0,55,1624
4,0,55,1625
5,0,55,1626
0,0.15,55,1627
1,0.15,55,1628
2,0.15,55,1629
3,0.15,55,1630
4,0.15,55,1631
5,0.15,55,1632
0,0.3,55,1633
1,0.3,55,1634
2,0.3,55,1635
3,0.3,55,1636
4,0.3,55,1637
5,0.3,55,1638
0,0.45,55,1639
1,0.45,55,1640
2,0.45,55,1641
3,0.45,55,1642
4,0.45,55,1643
5,0.45,55,1644
0,0.6,55,1645
1,0.6,55,1646
2,0.6,55,1647
3,0.6,55,1648
4,0.6,55,1649
5,0.6,55,1650
0,0,56,1651
1,0,56,1652
2,0,56,1653
3,0,56,1654
4,0,56,1655
5,0,56,1656
0,0.15,56,1657
1,0.15,56,1658
2,0.15,56,1659
3,0.15,56,1660
4,0.15,56,1661
5,0.15,56,1662
0,0.3,56,1663
1,0.3,56,1664
2,0.3,56,1665
3,0.3,56,1666
4,0.3,56,1667
5,0.3,56,1668
0,0.45,56,1669
1,0.45,56,1670
2,0.45,56,1671
3,0.45,56,1672
4,0.45,56,1673
5,0.45,56,1674
0,0.6,56,1675
1,0.6,56,1676
2,0.6,56,1677
3,0.6,56,1678
4,0.6,56,1679
5,0.6,56,1680
0,0,57,1681
1,0,57,1682
2,0,57,1683
3,0,57,1684
4,0,57,1685
5,0,57,1686
0,0.15,57,1687
1,0.15,57,1688
2,0.15,57,1689
3,0.15,57,1690
4,0.15,57,1691
5,0.15,57,1692
0,0.3,57,1693
1,0.3,57,1694
2,0.3,57,1695
3,0.3,57,1696
4,0.3,57,1697
5,0.3,57,1698
0,0.45,57,1699
1,0.45,57,1700
2,0.45,57,1701
3,0.45,57,1702
4,0.45,57,1703
5,0.45,57,1704
0,0.6,57,1705
1,0.6,57,1706
2,0.6,57,1707
3,0.6,57,1708
4,0.6,57,1709
5,0.6,57,1710
0,0,58,1711
1,0,58,1712
2,0,58,1713
3,0,58,1714
4,0,58,1715
5,0,58,1716
0,0.15,58,1717
1,0.15,58,1718
2,0.15,58,1719
3,0.15,58,1720
4,0.15,58,1721
5,0.15,58,1722
0,0.3,58,1723
1,0.3,58,1724
2,0.3,58,1725
3,0.3,58,1726
4,0.3,58,1727
5,0.3,58,1728
0,0.45,58,1729
1,0.45,58,1730
2,0.45,58,1731
3,0.45,58,1732
4,0.45,58,1733
5,0.45,58,1734
0,0.6,58,1735
1,0.6,58,1736
2,0.6,58,1737
3,0.6,58,1738
4,0.6,58,1739
5,0.6,58,1740
0,0,59,1741
1,0,59,1742
2,0,59,1743
3,0,59,1744
4,0,59,1745
5,0,59,1746
0,0.15,59,1747
1,0.15,59,1748
2,0.15,59,1749
3,0.15,59,1750
4,0.15,59,1751
5,0.15,59,1752
0,0.3,59,1753
1,0.3,59,1754
2,0.3,59,1755
3,0.3,59,1756
4,0.3,59,1757
5,0.3,59,1758
0,0.45,59,1759
1,0.45,59,1760
2,0.45,59,1761
3,0.45,59,1762
4,0.45,59,1763
5,0.45,59,1764
0,0.6,59,1765
1,0.6,59,1766
2,0.6,59,1767
3,0.6,59,1768
4,0.6,59,1769
5,0.6,59,1770
0,0,60,1771
1,0,60,1772
2,0,60,1773
3,0,60,1774
4,0,60,1775
5,0,60,1776
0,0.15,60,1777
1,0.15,60,1778
2,0.15,60,1779
3,0.15,60,1780
4,0.15,60,1781
5,0.15,60,1782
0,0.3,60,1783
1,0.3,60,1784
2,0.3,60,1785
3,0.3,60,1786
4,0.3,60,1787
5,0.3,60,1788
0,0.45,60,1789
1,0.45,60,1790
2,0.45,60,1791
3,0.45,60,1792
4,0.45,60,1793
5,0.45,60,1794
0,0.6,60,1795
1,0.6,60,1796
2,0.6,60,1797
3,0.6,60,1798
4,0.6,60,1799
5,0.6,60,1800
0,0,61,1801
1,0,61,1802
2,0,61,1803
3,0,61,1804
4,0,61,1805
5,0,61,1806
0,0.15,61,1807
1,0.15,61,1808
2,0.15,61,1809
3,0.15,61,1810
4,0.15,61,1811
5,0.15,61,1812
0,0.3,61,1813
1,0.3,61,1814
2,0.3,61,1815
3,0.3,61,1816
4,0.3,61,1817
5,0.3,61,1818
0,0.45,61,1819
1,0.45,61,1820
2,0.45,61,1821
3,0.45,61,1822
4,0.45,61,1823
5,0.45,61,1824
0,0.6,61,1825
1,0.6,61,1826
2,0.6,61,1827
3,0.6,61,1828
4,0.6,61,1829
5,0.6,61,1830
0,0,62,1831
1,0,62,1832
2,0,62,1833
3,0,62,1834
4,0,62,1835
5,0,62,1836
0,0.15,62,1837
1,0.15,62,1838
2,0.15,62,1839
3,0.15,62,1840
4,0.15,62,1841
5,0.15,62,1842
0,0.3,62,1843
1,0.3,62,1844
2,0.3,62,1845
3,0.3,62,1846
4,0.3,62,1847
5,0.3,62,1848
0,0.45,62,1849
1,0.45,62,1850
2,0.45,62,1851
3,0.45,62,1852
4,0.45,62,1853
5,0.45,62,1854
0,0.6,62,1855
1,0.6,62,1856
2,0.6,62,1857
3,0.6,62,1858
4,0.6,62,1859
5,0.6,62,1860
0,0,63,1861
1,0,63,1862
2,0,63,1863
3,0,63,1864
4,0,63,1865
5,0,63,1866
0,0.15,63,1867
1,0.15,63,1868
2,0.15,63,1869
3,0.15,63,1870
4,0.15,63,1871
5,0.15,63,1872
0,0.3,63,1873
1,0.3,63,1874
2,0.3,63,1875
3,0.3,63,1876
4,0.3,63,1877
5,0.3,63,1878
0,0.45,63,1879
1,0.45,63,1880
2,0.45,63,1881
3,0.45,63,1882
4,0.45,63,1883
5,0.45,63,1884
0,0.6,63,1885
1,0.6,63,1886
2,0.6,63,1887
3,0.6,63,1888
4,0.6,63,1889
5,0.6,63,1890
0,0,64,1891
1,0,64,1892
2,0,64,1893
3,0,64,1894
4,0,64,1895
5,0,64,1896
0,0.15,64,1897
1,0.15,64,1898
2,0.15,64,1899
3,0.15,64,1900
4,0.15,64,1901
5,0.15,64,1902
0,0.3,64,1903
1,0.3,64,1904
2,0.3,64,1905
3,0.3,64,1906
4,0.3,64,1907
5,0.3,64,1908
0,0.45,64,1909
1,0.45,64,1910
2,0.45,64,1911
3,0.45,64,1912
4,0.45,64,1913
5,0.45,64,1914
0,0.6,64,1915
1,0.6,64,1916
2,0.6,64,1917
3,0.6,64,1918
4,0.6,64,1919
5,0.6,64,1920
0,0,65,1921
1,0,65,1922
2,0,65,1923
3,0,65,1924
4,0,65,1925
5,0,65,1926
0,0.15,65,1927
1,0.15,65,1928
2,0.15,65,1929
3,0.15,65,1930
4,0.15,65,1931
5,0.15,65,1932
0,0.3,65,1933
1,0.3,65,1934
2,0.3,65,1935
3,0.3,65,1936
4,0.3,65,1937
5,0.3,65,1938
0,0.45,65,1939
1,0.45,65,1940
2,0.45,65,1941
3,0.45,65,1942
4,0.45,65,1943
5,0.45,65,1944
0,0.6,65,1945
1,0.6,65,1946
2,0.6,65,1947
3,0.6,65,1948
4,0.6,65,1949
5,0.6,65,1950
0,0,66,1951
1,0,66,1952
2,0,66,1953
3,0,66,1954
4,0,66,1955
5,0,66,1956
0,0.15,66,1957
1,0.15,66,1958
2,0.15,66,1959
3,0.15,66,1960
4,0.15,66,1961
5,0.15,66,1962
0,0.3,66,1963
1,0.3,66,1964
2,0.3,66,1965
3,0.3,66,1966
4,0.3,66,1967
5,0.3,66,1968
0,0.45,66,1969
1,0.45,66,1970
2,0.45,66,1971
3,0.45,66,1972
4,0.45,66,1973
5,0.45,66,1974
0,0.6,66,1975
1,0.6,66,1976
2,0.6,66,1977
3,0.6,66,1978
4,0.6,66,1979
5,0.6,66,1980
0,0,67,1981
1,0,67,1982
2,0,67,1983
3,0,67,1984
4,0,67,1985
5,0,67,1986
0,0.15,67,1987
1,0.15,67,1988
2,0.15,67,1989
3,0.15,67,1990
4,0.15,67,1991
5,0.15,67,1992
0,0.3,67,1993
1,0.3,67,1994
2,0.3,67,1995
3,0.3,67,1996
4,0.3,67,1997
5,0.3,67,1998
0,0.45,67,1999
1,0.45,67,2000
2,0.45,67,2001
3,0.45,67,2002
4,0.45,67,2003
5,0.45,67,2004
0,0.6,67,2005
1,0.6,67,2006
2,0.6,67,2007
3,0.6,67,2008
4,0.6,67,2009
5,0.6,67,2010
0,0,68,2011
1,0,68,2012
2,0,68,2013
3,0,68,2014
4,0,68,2015
5,0,68,2016
0,0.15,68,2017
1,0.15,68,2018
2,0.15,68,2019
3,0.15,68,2020
4,0.15,68,2021
5,0.15,68,2022
0,0.3,68,2023
1,0.3,68,2024
2,0.3,68,2025
3,0.3,68,2026
4,0.3,68,2027
5,0.3,68,2028
0,0.45,68,2029
1,0.45,68,2030
2,0.45,68,2031
3,0.45,68,2032
4,0.45,68,2033
5,0.45,68,2034
0,0.6,68,2035
1,0.6,68,2036
2,0.6,68,2037
3,0.6,68,2038
4,0.6,68,2039
5,0.6,68,2040
0,0,69,2041
1,0,69,2042
2,0,69,2043
3,0,69,2044
4,0,69,2045
5,0,69,2046
0,0.15,69,2047
1,0.15,69,2048
2,0.15,69,2049
3,0.15,69,2050
4,0.15,69,2051
5,0.15,69,2052
0,0.3,69,2053
1,0.3,69,2054
2,0.3,69,2055
3,0.3,69,2056
4,0.3,69,2057
5,0.3,69,2058
0,0.45,69,2059
1,0.45,69,2060
2,0.45,69,2061
3,0.45,69,2062
4,0.45,69,2063
5,0.45,69,2064
0,0.6,69,2065
1,0.6,69,2066
2,0.6,69,2067
3,0.6,69,2068
4,0.6,69,2069
5,0.6,69,2070
0,0,70,2071
1,0,70,2072
2,0,70,2073
3,0,70,2074
4,0,70,2075
5,0,70,2076
0,0.15,70,2077
1,0.15,70,2078
2,0.15,70,2079
3,0.15,70,2080
4,0.15,70,2081
5,0.15,70,2082
0,0.3,70,2083
1,0.3,70,2084
2,0.3,70,2085
3,0.3,70,2086
4,0.3,70,2087
5,0.3,70,2088
0,0.45,70,2089
1,0.45,70,2090
2,0.45,70,2091
3,0.45,70,2092
4,0.45,70,2093
5,0.45,70,2094
0,0.6,70,2095
1,0.6,70,2096
2,0.6,70,2097
3,0.6,70,2098
4,0.6,70,2099
5,0.6,70,2100
0,0,71,2101
1,0,71,2102
2,0,71,2103
3,0,71,2104
4,0,71,2105
5,0,71,2106
0,0.15,71,2107
1,0.15,71,2108
2,0.15,71,2109
3,0.15,71,2110
4,0.15,71,2111
5,0.15,71,2112
0,0.3,71,2113
1,0.3,71,2114
2,0.3,71,2115
3,0.3,71,2116
4,0.3,71,2117
5,0.3,71,2118
0,0.45,71,2119
1,0.45,71,2120
2,0.45,71,2121
3,0.45,71,2122
4,0.45,71,2123
5,0.45,71,2124
0,0.6,71,2125
1,0.6,71,2126
2,0.6,71,2127
3,0.6,71,2128
4,0.6,71,2129
5,0.6,71,2130
0,0,72,2131
1,0,72,2132
2,0,72,2133
3,0,72,2134
4,0,72,2135
5,0,72,2136
0,0.15,72,2137
1,0.15,72,2138
2,0.15,72,2139
3,0.15,72,2140
4,0.15,72,2141
5,0.15,72,2142
0,0.3,72,2143
1,0.3,72,2144
2,0.3,72,2145
3,0.3,72,2146
4,0.3,72,2147
5,0.3,72,2148
0,0.45,72,2149
1,0.45,72,2150
2,0.45,72,2151
3,0.45,72,2152
4,0.45,72,2153
5,0.45,72,2154
0,0.6,72,2155
1,0.6,72,2156
2,0.6,72,2157
3,0.6,72,2158
4,0.6,72,2159
5,0.6,72,2160
0,0,73,2161
1,0,73,2162
2,0,73,2163
3,0,73,2164
4,0,73,2165
5,0,73,2166
0,0.15,73,2167
1,0.15,73,2168
2,0.15,73,2169
3,0.15,73,2170
4,0.15,73,2171
5,0.15,73,2172
0,0.3,73,2173
1,0.3,73,2174
2,0.3,73,2175
3,0.3,73,2176
4,0.3,73,2177
5,0.3,73,2178
0,0.45,73,2179
1,0.45,73,2180
2,0.45,73,2181
3,0.45,73,2182
4,0.45,73,2183
5,0.45,73,2184
0,0.6,73,2185
1,0.6,73,2186
2,0.6,73,2187
3,0.6,73,2188
4,0.6,73,2189
5,0.6,73,2190
0,0,74,2191
1,0,74,2192
2,0,74,2193
3,0,74,2194
4,0,74,2195
5,0,74,2196
0,0.15,74,2197
1,0.15,74,2198
2,0.15,74,2199
3,0.15,74,2200
4,0.15,74,2201
5,0.15,74,2202
0,0.3,74,2203
1,0.3,74,2204
2,0.3,74,2205
3,0.3,74,2206
4,0.3,74,2207
5,0.3,74,2208
0,0.45,74,2209
1,0.45,74,2210
2,0.45,74,2211
3,0.45,74,2212
4,0.45,74,2213
5,0.45,74,2214
0,0.6,74,2215
1,0.6,74,2216
2,0.6,74,2217
3,0.6,74,2218
4,0.6,74,2219
5,0.6,74,2220
0,0,75,2221
1,0,75,2222
2,0,75,2223
3,0,75,2224
4,0,75,2225
5,0,75,2226
0,0.15,75,2227
1,0.15,75,2228
2,0.15,75,2229
3,0.15,75,2230
4,0.15,75,2231
5,0.15,75,2232
0,0.3,75,2233
1,0.3,75,2234
2,0.3,75,2235
3,0.3,75,2236
4,0.3,75,2237
5,0.3,75,2238
0,0.45,75,2239
1,0.45,75,2240
2,0.45,75,2241
3,0.45,75,2242
4,0.45,75,2243
5,0.45,75,2244
0,0.6,75,2245
1,0.6,75,2246
2,0.6,75,2247
3,0.6,75,2248
4,0.6,75,2249
5,0.6,75,2250
0,0,76,2251
1,0,76,2252
2,0,76,2253
3,0,76,2254
4,0,76,2255
5,0,76,2256
0,0.15,76,2257
1,0.15,76,2258
2,0.15,76,2259
3,0.15,76,2260
4,0.15,76,2261
5,0.15,76,2262
0,0.3,76,2263
1,0.3,76,2264
2,0.3,76,2265
3,0.3,76,2266
4,0.3,76,2267
5,0.3,76,2268
0,0.45,76,2269
1,0.45,76,2270
2,0.45,76,2271
3,0.45,76,2272
4,0.45,76,2273
5,0.45,76,2274
0,0.6,76,2275
1,0.6,76,2276
2,0.6,76,2277
3,0.6,76,2278
4,0.6,76,2279
5,0.6,76,2280
0,0,77,2281
1,0,77,2282
2,0,77,2283
3,0,77,2284
4,0,77,2285
5,0,77,2286
0,0.15,77,2287
1,0.15,77,2288
2,0.15,77,2289
3,0.15,77,2290
4,0.15,77,2291
5,0.15,77,2292
0,0.3,77,2293
1,0.3,77,2294
2,0.3,77,2295
3,0.3,77,2296
4,0.3,77,2297
5,0.3,77,2298
0,0.45,77,2299
1,0.45,77,2300
2,0.45,77,2301
3,0.45,77,2302
4,0.45,77,2303
5,0.45,77,2304
0,0.6,77,2305
1,0.6,77,2306
2,0.6,77,2307
3,0.6,77,2308
4,0.6,77,2309
5,0.6,77,2310
0,0,78,2311
1,0,78,2312
2,0,78,2313
3,0,78,2314
4,0,78,2315
5,0,78,2316
0,0.15,78,2317
1,0.15,78,2318
2,0.15,78,2319
3,0.15,78,2320
4,0.15,78,2321
5,0.15,78,2322
0,0.3,78,2323
1,0.3,78,2324
2,0.3,78,2325
3,0.3,78,2326
4,0.3,78,2327
5,0.3,78,2328
0,0.45,78,2329
1,0.45,78,2330
2,0.45,78,2331
3,0.45,78,2332
4,0.45,78,2333
5,0.45,78,2334
0,0.6,78,2335
1,0.6,78,2336
2,0.6,78,2337
3,0.6,78,2338
4,0.6,78,2339
5,0.6,78,2340
0,0,79,2341
1,0,79,2342
2,0,79,2343
3,0,79,2344
4,0,79,2345
5,0,79,2346
0,0.15,79,2347
1,0.15,79,2348
2,0.15,79,2349
3,0.15,79,2350
4,0.15,79,2351
5,0.15,79,2352
0,0.3,79,2353
1,0.3,79,2354
2,0.3,79,2355
3,0.3,79,2356
4,0.3,79,2357
5,0.3,79,2358
0,0.45,79,2359
1,0.45,79,2360
2,0.45,79,2361
3,0.45,79,2362
4,0.45,79,2363
5,0.45,79,2364
0,0.6,79,2365
1,0.6,79,2366
2,0.6,79,2367
3,0.6,79,2368
4,0.6,79,2369
5,0.6,79,2370
0,0,80,2371
1,0,80,2372
2,0,80,2373
3,0,80,2374
4,0,80,2375
5,0,80,2376
0,0.15,80,2377
1,0.15,80,2378
2,0.15,80,2379
3,0.15,80,2380
4,0.15,80,2381
5,0.15,80,2382
0,0.3,80,2383
1,0.3,80,2384
2,0.3,80,2385
3,0.3,80,2386
4,0.3,80,2387
5,0.3,80,2388
0,0.45,80,2389
1,0.45,80,2390
2,0.45,80,2391
3,0.45,80,2392
4,0.45,80,2393
5,0.45,80,2394
0,0.6,80,2395
1,0.6,80,2396
2,0.6,80,2397
3,0.6,80,2398
4,0.6,80,2399
5,0.6,80,2400
0,0,81,2401
1,0,81,2402
2,0,81,2403
3,0,81,2404
4,0,81,2405
5,0,81,2406
0,0.15,81,2407
1,0.15,81,2408
2,0.15,81,2409
3,0.15,81,2410
4,0.15,81,2411
5,0.15,81,2412
0,0.3,81,2413
1,0.3,81,2414
2,0.3,81,2415
3,0.3,81,2416
4,0.3,81,2417
5,0.3,81,2418
0,0.45,81,2419
1,0.45,81,2420
2,0.45,81,2421
3,0.45,81,2422
4,0.45,81,2423
5,0.45,81,2424
0,0.6,81,2425
1,0.6,81,2426
2,0.6,81,2427
3,0.6,81,2428
4,0.6,81,2429
5,0.6,81,2430
0,0,82,2431
1,0,82,2432
2,0,82,2433
3,0,82,2434
4,0,82,2435
5,0,82,2436
0,0.15,82,2437
1,0.15,82,2438
2,0.15,82,2439
3,0.15,82,2440
4,0.15,82,2441
5,0.15,82,2442
0,0.3,82,2443
1,0.3,82,2444
2,0.3,82,2445
3,0.3,82,2446
4,0.3,82,2447
5,0.3,82,2448
0,0.45,82,2449
1,0.45,82,2450
2,0.45,82,2451
3,0.45,82,2452
4,0.45,82,2453
5,0.45,82,2454
0,0.6,82,2455
1,0.6,82,2456
2,0.6,82,2457
3,0.6,82,2458
4,0.6,82,2459
5,0.6,82,2460
0,0,83,2461
1,0,83,2462
2,0,83,2463
3,0,83,2464
4,0,83,2465
5,0,83,2466
0,0.15,83,2467
1,0.15,83,2468
2,0.15,83,2469
3,0.15,83,2470
4,0.15,83,2471
5,0.15,83,2472
0,0.3,83,2473
1,0.3,83,2474
2,0.3,83,2475
3,0.3,83,2476
4,0.3,83,2477
5,0.3,83,2478
0,0.45,83,2479
1,0.45,83,2480
2,0.45,83,2481
3,0.45,83,2482
4,0.45,83,2483
5,0.45,83,2484
0,0.6,83,2485
1,0.6,83,2486
2,0.6,83,2487
3,0.6,83,2488
4,0.6,83,2489
5,0.6,83,2490
0,0,84,2491
1,0,84,2492
2,0,84,2493
3,0,84,2494
4,0,84,2495
5,0,84,2496
0,0.15,84,2497
1,0.15,84,2498
2,0.15,84,2499
3,0.15,84,2500
4,0.15,84,2501
5,0.15,84,2502
0,0.3,84,2503
1,0.3,84,2504
2,0.3,84,2505
3,0.3,84,2506
4,0.3,84,2507
5,0.3,84,2508
0,0.45,84,2509
1,0.45,84,2510
2,0.45,84,2511
3,0.45,84,2512
4,0.45,84,2513
5,0.45,84,2514
0,0.6,84,2515
1,0.6,84,2516
2,0.6,84,2517
3,0.6,84,2518
4,0.6,84,2519
5,0.6,84,2520
0,0,85,2521
1,0,85,2522
2,0,85,2523
3,0,85,2524
4,0,85,2525
5,0,85,2526
0,0.15,85,2527
1,0.15,85,2528
2,0.15,85,2529
3,0.15,85,2530
4,0.15,85,2531
5,0.15,85,2532
0,0.3,85,2533
1,0.3,85,2534
2,0.3,85,2535
3,0.3,85,2536
4,0.3,85,2537
5,0.3,85,2538
0,0.45,85,2539
1,0.45,85,2540
2,0.45,85,2541
3,0.45,85,2542
4,0.45,85,2543
5,0.45,85,2544
0,0.6,85,2545
1,0.6,85,2546
2,0.6,85,2547
3,0.6,85,2548
4,0.6,85,2549
5,0.6,85,2550
0,0,86,2551
1,0,86,2552
2,0,86,2553
3,0,86,2554
4,0,86,2555
5,0,86,2556
0,0.15,86,2557
1,0.15,86,2558
2,0.15,86,2559
3,0.15,86,2560
4,0.15,86,2561
5,0.15,86,2562
0,0.3,86,2563
1,0.3,86,2564
2,0.3,86,2565
3,0.3,86,2566
4,0.3,86,2567
5,0.3,86,2568
0,0.45,86,2569
1,0.45,86,2570
2,0.45,86,2571
3,0.45,86,2572
4,0.45,86,2573
5,0.45,86,2574
0,0.6,86,2575
1,0.6,86,2576
2,0.6,86,2577
3,0.6,86,2578
4,0.6,86,2579
5,0.6,86,2580
0,0,87,2581
1,0,87,2582
2,0,87,2583
3,0,87,2584
4,0,87,2585
5,0,87,2586
0,0.15,87,2587
1,0.15,87,2588
2,0.15,87,2589
3,0.15,87,2590
4,0.15,87,2591
5,0.15,87,2592
0,0.3,87,2593
1,0.3,87,2594
2,0.3,87,2595
3,0.3,87,2596
4,0.3,87,2597
5,0.3,87,2598
0,0.45,87,2599
1,0.45,87,2600
2,0.45,87,2601
3,0.45,87,2602
4,0.45,87,2603
5,0.45,87,2604
0,0.6,87,2605
1,0.6,87,2606
2,0.6,87,2607
3,0.6,87,2608
4,0.6,87,2609
5,0.6,87,2610
0,0,88,2611
1,0,88,2612
2,0,88,2613
3,0,88,2614
4,0,88,2615
5,0,88,2616
0,0.15,88,2617
1,0.15,88,2618
2,0.15,88,2619
3,0.15,88,2620
4,0.15,88,2621
5,0.15,88,2622
0,0.3,88,2623
1,0.3,88,2624
2,0.3,88,2625
3,0.3,88,2626
4,0.3,88,2627
5,0.3,88,2628
0,0.45,88,2629
1,0.45,88,2630
2,0.45,88,2631
3,0.45,88,2632
4,0.45,88,2633
5,0.45,88,2634
0,0.6,88,2635
1,0.6,88,2636
2,0.6,88,2637
3,0.6,88,2638
4,0.6,88,2639
5,0.6,88,2640
0,0,89,2641
1,0,89,2642
2,0,89,2643
3,0,89,2644
4,0,89,2645
5,0,89,2646
0,0.15,89,2647
1,0.15,89,2648
2,0.15,89,2649
3,0.15,89,2650
4,0.15,89,2651
5,0.15,89,2652
0,0.3,89,2653
1,0.3,89,2654
2,0.3,89,2655
3,0.3,89,2656
4,0.3,89,2657
5,0.3,89,2658
0,0.45,89,2659
1,0.45,89,2660
2,0.45,89,2661
3,0.45,89,2662
4,0.45,89,2663
5,0.45,89,2664
0,0.6,89,2665
1,0.6,89,2666
2,0.6,89,2667
3,0.6,89,2668
4,0.6,89,2669
5,0.6,89,2670
0,0,90,2671
1,0,90,2672
2,0,90,2673
3,0,90,2674
4,0,90,2675
5,0,90,2676
0,0.15,90,2677
1,0.15,90,2678
2,0.15,90,2679
3,0.15,90,2680
4,0.15,90,2681
5,0.15,90,2682
0,0.3,90,2683
1,0.3,90,2684
2,0.3,90,2685
3,0.3,90,2686
4,0.3,90,2687
5,0.3,90,2688
0,0.45,90,2689
1,0.45,90,2690
2,0.45,90,2691
3,0.45,90,2692
4,0.45,90,2693
5,0.45,90,2694
0,0.6,90,2695
1,0.6,90,2696
2,0.6,90,2697
3,0.6,90,2698
4,0.6,90,2699
5,0.6,90,2700
0,0,91,2701
1,0,91,2702
2,0,91,2703
3,0,91,2704
4,0,91,2705
5,0,91,2706
0,0.15,91,2707
